customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,Churn
CUST00344,Female,1,Yes,Yes,5,Yes,No,Two year,35.73,No
CUST00345,Male,0,No,Yes,68,Yes,Fiber optic,Month-to-month,88.89,Yes
CUST00346,Male,0,No,Yes,6,Yes,DSL,Two year,116.23,No
CUST00347,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,84.36,Yes
CUST00348,Female,0,No,No,0,Yes,DSL,Month-to-month,53.8,No
CUST00349,Female,0,No,Yes,12,Yes,DSL,Month-to-month,82.87,Yes
CUST00350,Male,0,No,Yes,42,Yes,Fiber optic,Month-to-month,88.22,Yes
CUST00351,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,58.5,Yes
CUST00352,Male,0,No,Yes,70,Yes,No,Month-to-month,28.61,No
CUST00353,Male,0,Yes,No,2,Yes,No,Month-to-month,79.88,No
CUST00354,Female,1,Yes,Yes,57,Yes,DSL,Month-to-month,99.82,Yes
CUST00355,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,119.75,Yes
CUST00356,Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,40.75,No
CUST00357,Female,0,Yes,No,57,Yes,DSL,Month-to-month,89.44,Yes
CUST00358,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,20.86,Yes
CUST00359,Male,0,Yes,No,53,Yes,Fiber optic,Two year,116.92,No
CUST00360,Male,0,No,No,28,No,Fiber optic,One year,19.28,Yes
CUST00361,Female,1,Yes,Yes,53,Yes,DSL,Two year,54.6,No
CUST00362,Male,0,Yes,No,26,Yes,No,One year,25.79,No
CUST00363,Male,1,Yes,Yes,44,Yes,Fiber optic,Two year,81.34,Yes
CUST00364,Female,0,No,No,30,Yes,Fiber optic,Month-to-month,52.63,No
CUST00365,Male,0,Yes,No,35,Yes,DSL,Month-to-month,92.76,Yes
CUST00366,Male,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,67.61,Yes
CUST00367,Female,0,No,Yes,36,Yes,DSL,Month-to-month,60.78,Yes
CUST00368,Female,0,Yes,No,66,Yes,DSL,One year,53.55,No
CUST00369,Male,0,Yes,No,35,No,Fiber optic,Two year,26.79,Yes
CUST00370,Male,0,No,Yes,4,Yes,No,One year,38.89,No
CUST00371,Female,1,Yes,No,45,Yes,Fiber optic,Month-to-month,83.19,Yes
CUST00372,Female,1,No,Yes,51,Yes,Fiber optic,Two year,68.67,No
CUST00373,Female,1,Yes,Yes,48,Yes,Fiber optic,Two year,25.15,Yes
CUST00374,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,73.48,No
CUST00375,Male,0,Yes,No,9,Yes,Fiber optic,Two year,23.52,No
CUST00376,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,70.2,No
CUST00377,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,116.43,Yes
CUST00378,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,49.35,No
CUST00379,Female,0,Yes,Yes,40,Yes,Fiber optic,One year,91.8,No
CUST00380,Male,0,Yes,Yes,14,No,Fiber optic,Month-to-month,94.05,Yes
CUST00381,Female,0,No,No,43,Yes,DSL,Month-to-month,59.3,No
CUST00382,Female,1,No,Yes,57,Yes,DSL,Month-to-month,78.52,Yes
CUST00383,Female,0,Yes,No,49,Yes,DSL,Month-to-month,66.15,No
CUST00384,Male,0,Yes,Yes,51,Yes,No,Month-to-month,46.9,Yes
CUST00385,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,94.98,Yes
CUST00386,Female,1,Yes,No,67,Yes,Fiber optic,Month-to-month,89.69,Yes
CUST00387,Male,0,No,No,62,Yes,DSL,Month-to-month,109.86,Yes
CUST00388,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,81.05,Yes
CUST00389,Male,0,Yes,No,22,Yes,Fiber optic,Two year,57.65,Yes
CUST00390,Male,0,Yes,Yes,43,Yes,DSL,Two year,90.83,No
CUST00391,Male,0,Yes,Yes,43,Yes,No,Month-to-month,81.14,Yes
CUST00392,Male,0,Yes,No,51,Yes,DSL,Month-to-month,80.89,No
CUST00393,Female,0,Yes,Yes,66,Yes,DSL,Two year,104.68,No
CUST00394,Female,0,Yes,Yes,27,Yes,DSL,Month-to-month,110.87,No
CUST00395,Male,0,No,Yes,66,Yes,DSL,One year,36.38,No
CUST00396,Female,1,No,Yes,17,Yes,Fiber optic,Month-to-month,50.03,Yes
CUST00397,Female,0,No,Yes,26,Yes,DSL,Month-to-month,84.33,No
CUST00398,Female,0,Yes,Yes,50,Yes,Fiber optic,One year,74.84,No
CUST00399,Female,0,No,Yes,59,Yes,DSL,One year,84.54,No
CUST00400,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,62.17,Yes
CUST00401,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,60.07,Yes
CUST00402,Female,0,Yes,Yes,67,Yes,Fiber optic,Two year,30.0,Yes
CUST00403,Male,0,Yes,Yes,14,No,DSL,Month-to-month,81.61,Yes
CUST00404,Male,0,No,No,50,Yes,No,One year,35.93,No
CUST00405,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,86.44,Yes
CUST00406,Female,0,Yes,Yes,71,Yes,DSL,Month-to-month,116.64,Yes
CUST00407,Female,1,No,No,0,Yes,Fiber optic,Month-to-month,44.15,Yes
CUST00408,Female,0,No,No,6,Yes,Fiber optic,One year,32.5,No
CUST00409,Female,0,No,Yes,52,Yes,Fiber optic,Month-to-month,20.47,No
CUST00410,Female,0,Yes,No,30,Yes,DSL,Month-to-month,56.64,No
CUST00411,Male,0,No,Yes,17,Yes,DSL,Month-to-month,39.89,Yes
CUST00412,Female,0,Yes,No,11,Yes,DSL,Two year,68.17,No
CUST00413,Female,0,Yes,Yes,47,Yes,DSL,Two year,71.48,No
CUST00414,Male,1,No,No,29,Yes,Fiber optic,One year,53.63,Yes
CUST00415,Male,0,No,Yes,6,Yes,Fiber optic,Two year,94.49,No
CUST00416,Male,0,No,Yes,2,Yes,DSL,Month-to-month,110.29,Yes
CUST00417,Male,0,Yes,No,62,No,DSL,Two year,39.58,No
CUST00418,Female,1,Yes,Yes,5,Yes,DSL,Month-to-month,103.3,Yes
CUST00419,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,31.38,No
CUST00420,Female,0,Yes,No,70,Yes,Fiber optic,Month-to-month,41.33,Yes
CUST00421,Female,0,Yes,Yes,42,Yes,DSL,Two year,75.26,No
CUST00422,Female,0,Yes,Yes,17,Yes,DSL,One year,49.27,No
CUST00423,Female,0,No,No,21,Yes,Fiber optic,Month-to-month,22.25,No
CUST00424,Male,0,Yes,Yes,60,Yes,No,Two year,48.08,No
CUST00425,Female,0,No,No,60,Yes,Fiber optic,One year,110.3,No
CUST00426,Male,1,No,Yes,52,Yes,DSL,One year,35.77,No
CUST00427,Male,0,No,No,25,Yes,DSL,Month-to-month,95.9,No
CUST00428,Female,1,No,No,39,Yes,Fiber optic,Two year,91.67,No
CUST00429,Male,0,No,Yes,7,Yes,Fiber optic,Two year,28.83,Yes
CUST00430,Female,0,Yes,No,20,Yes,DSL,Two year,51.6,No
CUST00431,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,37.31,No
CUST00432,Female,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,20.36,No
CUST00433,Male,0,Yes,No,2,Yes,DSL,Month-to-month,35.65,No
CUST00434,Female,0,No,Yes,30,Yes,Fiber optic,Month-to-month,38.56,No
CUST00435,Female,0,No,Yes,26,Yes,DSL,Month-to-month,34.93,No
CUST00436,Female,0,No,No,26,Yes,Fiber optic,One year,27.29,No
CUST00437,Female,0,Yes,Yes,56,Yes,DSL,Two year,71.68,No
CUST00438,Female,0,Yes,Yes,32,Yes,No,Two year,50.91,No
CUST00439,Male,1,Yes,No,43,Yes,DSL,Month-to-month,110.64,No
CUST00440,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,37.1,No
CUST00441,Male,0,No,Yes,30,Yes,Fiber optic,Month-to-month,79.49,Yes
CUST00442,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,109.86,No
CUST00443,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,22.81,No
CUST00444,Female,0,Yes,Yes,14,Yes,No,Month-to-month,70.66,Yes
CUST00445,Female,0,No,No,33,Yes,DSL,Two year,63.97,No
CUST00446,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,112.74,Yes
CUST00447,Male,0,No,Yes,71,Yes,DSL,Month-to-month,85.7,Yes
CUST00448,Female,0,No,No,27,Yes,DSL,One year,53.61,No
CUST00449,Male,0,Yes,No,1,Yes,Fiber optic,One year,90.58,No
CUST00450,Female,1,No,Yes,16,Yes,Fiber optic,Month-to-month,77.43,Yes
CUST00451,Female,0,No,Yes,57,Yes,Fiber optic,Two year,53.41,No
CUST00452,Female,0,No,No,8,Yes,Fiber optic,One year,98.1,No
CUST00453,Female,0,No,Yes,30,Yes,No,Two year,86.15,No
CUST00454,Female,0,Yes,Yes,65,Yes,DSL,Month-to-month,18.55,Yes
CUST00455,Male,1,Yes,Yes,61,Yes,DSL,Month-to-month,106.24,Yes
CUST00456,Male,0,Yes,No,18,Yes,Fiber optic,Two year,58.5,No
CUST00457,Female,0,Yes,Yes,54,Yes,DSL,Month-to-month,83.84,Yes
CUST00458,Female,1,Yes,Yes,27,Yes,Fiber optic,One year,58.47,Yes
CUST00459,Male,0,Yes,No,49,Yes,Fiber optic,One year,107.9,Yes
CUST00460,Male,0,No,No,64,Yes,DSL,Month-to-month,84.39,No
CUST00461,Female,0,No,No,2,Yes,No,Month-to-month,77.1,No
CUST00462,Male,0,No,Yes,51,Yes,DSL,Two year,117.99,No
CUST00463,Female,0,No,Yes,9,Yes,DSL,Two year,46.63,No
CUST00464,Male,1,Yes,No,20,Yes,DSL,One year,24.66,No
CUST00465,Female,1,No,Yes,36,Yes,DSL,One year,70.63,No
CUST00466,Male,0,Yes,Yes,14,Yes,DSL,Two year,61.25,No
CUST00467,Female,0,No,Yes,8,Yes,Fiber optic,One year,64.34,No
CUST00468,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,81.25,Yes
CUST00469,Male,1,No,No,38,Yes,Fiber optic,Month-to-month,80.74,Yes
CUST00470,Female,0,Yes,No,4,Yes,DSL,Month-to-month,58.01,Yes
CUST00471,Male,0,No,Yes,24,Yes,DSL,Month-to-month,106.01,Yes
CUST00472,Female,0,Yes,No,55,Yes,No,Month-to-month,84.45,Yes
CUST00473,Male,0,Yes,Yes,63,Yes,DSL,Two year,108.77,No
CUST00474,Female,0,No,Yes,71,Yes,No,One year,111.14,No
CUST00475,Male,0,Yes,No,51,Yes,Fiber optic,Two year,35.07,No
CUST00476,Female,0,Yes,No,8,Yes,No,One year,87.42,Yes
CUST00477,Male,0,No,Yes,9,Yes,DSL,Month-to-month,50.39,No
CUST00478,Female,0,No,Yes,9,Yes,DSL,Month-to-month,103.32,Yes
CUST00479,Male,0,No,Yes,61,Yes,Fiber optic,Two year,92.75,No
CUST00480,Female,1,No,Yes,59,Yes,Fiber optic,Month-to-month,38.27,Yes
CUST00481,Female,0,No,No,18,Yes,DSL,One year,113.75,No
CUST00482,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,87.71,No
CUST00483,Male,0,Yes,Yes,5,Yes,DSL,Month-to-month,114.76,Yes
CUST00484,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,38.59,Yes
CUST00485,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,106.71,Yes
CUST00486,Female,1,Yes,Yes,44,Yes,DSL,Two year,86.14,No
CUST00487,Male,0,No,No,4,Yes,DSL,One year,74.33,No
CUST00488,Female,0,Yes,Yes,52,Yes,DSL,One year,101.69,No
CUST00489,Male,0,No,No,65,Yes,DSL,Two year,82.55,No
CUST00490,Male,1,No,Yes,61,Yes,DSL,One year,86.3,No
CUST00491,Female,0,Yes,Yes,22,Yes,DSL,Two year,43.87,No
CUST00492,Male,0,No,Yes,43,No,DSL,Month-to-month,101.34,Yes
CUST00493,Male,0,Yes,No,51,Yes,Fiber optic,Two year,84.33,No
CUST00494,Female,0,No,No,45,Yes,No,One year,104.13,No
CUST00495,Male,0,No,Yes,18,Yes,Fiber optic,Month-to-month,53.86,Yes
CUST00496,Male,1,Yes,Yes,46,Yes,DSL,Month-to-month,51.83,No
CUST00497,Male,0,No,Yes,51,Yes,DSL,Month-to-month,20.44,No
CUST00498,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,96.4,Yes
CUST00499,Male,0,Yes,No,16,Yes,Fiber optic,Two year,51.69,No
CUST00500,Female,1,No,No,45,Yes,No,One year,51.38,No
CUST00501,Male,0,Yes,No,63,Yes,DSL,Two year,88.25,No
CUST00502,Male,0,No,Yes,27,Yes,Fiber optic,Month-to-month,43.79,Yes
CUST00503,Male,0,Yes,Yes,49,Yes,Fiber optic,One year,110.72,No
CUST00504,Female,0,No,No,63,Yes,No,Month-to-month,72.88,No
CUST00505,Male,0,Yes,Yes,27,Yes,Fiber optic,One year,116.89,Yes
CUST00506,Male,0,Yes,No,55,Yes,Fiber optic,One year,25.82,Yes
CUST00507,Female,1,No,No,58,Yes,Fiber optic,Two year,52.36,No
CUST00508,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,56.91,No
CUST00509,Female,0,Yes,No,53,No,DSL,One year,92.5,No
CUST00510,Female,0,No,Yes,43,Yes,DSL,Month-to-month,39.72,No
CUST00511,Male,0,Yes,No,41,Yes,Fiber optic,One year,56.29,No
CUST00512,Female,0,No,Yes,71,Yes,DSL,Two year,110.89,No
CUST00513,Male,0,No,No,56,Yes,Fiber optic,Month-to-month,29.68,Yes
CUST00514,Female,0,Yes,No,46,Yes,No,Month-to-month,94.02,Yes
CUST00515,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,89.65,Yes
CUST00516,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,31.31,Yes
CUST00517,Female,0,No,Yes,14,Yes,Fiber optic,One year,88.23,Yes
CUST00518,Female,0,No,Yes,50,Yes,Fiber optic,Month-to-month,76.12,Yes
CUST00519,Female,0,No,Yes,52,Yes,No,Two year,47.33,No
CUST00520,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,49.74,Yes
CUST00521,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,102.97,Yes
CUST00522,Male,0,No,Yes,69,Yes,DSL,One year,41.56,No
CUST00523,Female,0,No,Yes,20,Yes,DSL,One year,70.3,No
CUST00524,Male,0,Yes,No,6,Yes,DSL,Two year,87.48,No
CUST00525,Female,0,Yes,Yes,55,No,DSL,Month-to-month,31.25,No
CUST00526,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,113.1,Yes
CUST00527,Male,1,No,Yes,41,Yes,Fiber optic,Month-to-month,44.58,Yes
CUST00528,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,50.52,Yes
CUST00529,Female,0,Yes,No,51,Yes,No,Two year,85.94,No
CUST00530,Female,0,Yes,No,52,No,Fiber optic,Month-to-month,25.98,Yes
CUST00531,Male,0,Yes,Yes,15,Yes,Fiber optic,Two year,82.02,Yes
CUST00532,Female,0,No,No,36,Yes,Fiber optic,One year,111.44,No
CUST00533,Male,0,No,Yes,17,Yes,Fiber optic,One year,43.41,No
CUST00534,Male,0,No,Yes,19,Yes,DSL,Two year,54.91,No
CUST00535,Male,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,41.7,No
CUST00536,Female,0,Yes,No,1,Yes,DSL,Month-to-month,101.51,No
CUST00537,Female,0,Yes,No,62,Yes,Fiber optic,One year,35.1,No
CUST00538,Male,1,Yes,No,2,Yes,DSL,Month-to-month,53.36,Yes
CUST00539,Male,0,Yes,No,45,Yes,Fiber optic,Two year,79.3,No
CUST00540,Female,0,Yes,No,48,Yes,DSL,Two year,59.26,No
CUST00541,Male,0,No,No,0,Yes,Fiber optic,Two year,24.68,No
CUST00542,Female,1,No,Yes,21,Yes,DSL,Two year,114.67,Yes
CUST00543,Male,0,Yes,No,13,Yes,Fiber optic,One year,52.47,No
CUST00544,Female,0,No,Yes,44,Yes,Fiber optic,One year,63.46,Yes
CUST00545,Male,0,Yes,Yes,5,Yes,DSL,Month-to-month,35.09,No
CUST00546,Female,0,Yes,No,64,Yes,DSL,One year,106.27,No
CUST00547,Male,0,No,Yes,20,No,Fiber optic,Month-to-month,47.73,Yes
CUST00548,Female,0,Yes,Yes,3,Yes,DSL,Two year,20.02,No
CUST00549,Female,0,No,Yes,2,No,DSL,Two year,50.27,No
CUST00550,Male,0,Yes,No,29,Yes,DSL,Month-to-month,118.37,Yes
CUST00551,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,32.98,Yes
CUST00552,Female,0,No,Yes,33,Yes,DSL,Month-to-month,21.18,Yes
CUST00553,Male,0,Yes,No,19,Yes,DSL,One year,76.97,No
CUST00554,Female,0,Yes,Yes,53,Yes,Fiber optic,One year,55.91,Yes
CUST00555,Male,0,Yes,No,24,Yes,DSL,One year,99.09,No
CUST00556,Female,1,No,Yes,14,Yes,DSL,Two year,92.65,Yes
CUST00557,Female,0,Yes,Yes,37,Yes,No,Month-to-month,36.91,Yes
CUST00558,Female,0,Yes,No,22,No,Fiber optic,One year,75.59,No
CUST00559,Female,0,Yes,No,51,Yes,DSL,One year,21.31,No
CUST00560,Female,1,No,No,65,No,DSL,Month-to-month,62.83,Yes
CUST00561,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,90.83,Yes
CUST00562,Male,0,No,No,56,Yes,DSL,Two year,60.33,No
CUST00563,Male,0,No,Yes,51,Yes,No,Two year,30.03,No
CUST00564,Male,0,No,Yes,34,Yes,Fiber optic,One year,24.28,No
CUST00565,Female,0,Yes,Yes,13,Yes,No,Two year,105.07,No
CUST00566,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,108.92,Yes
CUST00567,Female,0,No,No,32,Yes,Fiber optic,Two year,53.0,No
CUST00568,Female,1,Yes,Yes,51,Yes,Fiber optic,Month-to-month,34.75,Yes
CUST00569,Male,0,No,Yes,0,Yes,Fiber optic,Month-to-month,117.82,Yes
CUST00570,Male,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,73.68,Yes
CUST00571,Female,0,No,Yes,18,Yes,DSL,Two year,66.62,No
CUST00572,Male,0,Yes,No,23,Yes,Fiber optic,Month-to-month,93.64,Yes
CUST00573,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,35.22,No
CUST00574,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,77.16,Yes
CUST00575,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,108.8,Yes
CUST00576,Female,1,Yes,No,31,No,No,Month-to-month,20.35,Yes
CUST00577,Male,1,Yes,No,8,Yes,Fiber optic,One year,86.64,Yes
CUST00578,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,74.25,Yes
CUST00579,Female,0,Yes,No,19,Yes,DSL,Month-to-month,114.98,No
CUST00580,Female,1,Yes,Yes,61,Yes,DSL,Month-to-month,44.39,No
CUST00581,Female,0,Yes,Yes,57,Yes,No,Month-to-month,105.61,Yes
CUST00582,Male,1,Yes,Yes,21,Yes,Fiber optic,Month-to-month,49.52,Yes
CUST00583,Female,0,No,No,66,Yes,Fiber optic,One year,61.85,No
CUST00584,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,39.76,Yes
CUST00585,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,106.09,Yes
CUST00586,Male,0,No,Yes,14,Yes,Fiber optic,One year,37.93,No
CUST00587,Female,0,Yes,No,31,Yes,DSL,Month-to-month,105.62,Yes
CUST00588,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,64.47,No
CUST00589,Female,0,No,No,66,Yes,DSL,Month-to-month,103.18,Yes
CUST00590,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,44.98,No
CUST00591,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,31.54,Yes
CUST00592,Female,1,No,Yes,12,Yes,DSL,Month-to-month,74.61,Yes
CUST00593,Male,0,No,No,20,Yes,DSL,Month-to-month,69.96,No
CUST00594,Female,0,No,Yes,40,Yes,Fiber optic,Month-to-month,54.37,Yes
CUST00595,Female,0,Yes,No,18,Yes,Fiber optic,One year,85.61,No
CUST00596,Female,0,Yes,No,47,Yes,DSL,Two year,27.7,No
CUST00597,Male,1,No,No,62,Yes,No,One year,81.44,Yes
CUST00598,Male,0,Yes,No,19,Yes,DSL,One year,39.6,No
CUST00599,Female,0,No,Yes,63,Yes,No,Month-to-month,31.15,No
CUST00600,Female,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,110.78,Yes
CUST00601,Male,0,No,No,30,Yes,DSL,Month-to-month,64.9,No
CUST00602,Female,0,Yes,Yes,17,No,DSL,Month-to-month,95.87,No
CUST00603,Female,1,No,No,19,Yes,DSL,One year,27.09,No
CUST00604,Female,0,Yes,Yes,10,Yes,DSL,Two year,23.86,No
CUST00605,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,68.47,Yes
CUST00606,Male,0,No,No,63,Yes,DSL,Month-to-month,50.19,Yes
CUST00607,Male,0,Yes,No,33,Yes,DSL,Month-to-month,18.5,No
CUST00608,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,36.7,No
CUST00609,Female,0,No,No,54,Yes,DSL,Month-to-month,40.32,No
CUST00610,Female,0,Yes,Yes,0,Yes,Fiber optic,Month-to-month,47.43,No
CUST00611,Male,0,Yes,No,37,Yes,DSL,Month-to-month,107.51,No
CUST00612,Female,0,Yes,Yes,8,Yes,Fiber optic,One year,60.9,No
CUST00613,Female,0,No,No,70,Yes,Fiber optic,Month-to-month,87.3,No
CUST00614,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,19.88,Yes
CUST00615,Female,0,No,No,51,Yes,DSL,One year,101.02,Yes
CUST00616,Male,1,No,Yes,17,Yes,DSL,Two year,42.51,No
CUST00617,Male,0,No,Yes,62,Yes,DSL,Two year,49.52,No
CUST00618,Female,0,Yes,Yes,32,Yes,DSL,Month-to-month,22.62,No
CUST00619,Male,0,Yes,No,3,No,DSL,Month-to-month,59.79,Yes
CUST00620,Male,0,No,No,51,No,Fiber optic,Month-to-month,104.96,Yes
CUST00621,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,56.63,Yes
CUST00622,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,110.68,Yes
CUST00623,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,106.48,Yes
CUST00624,Female,0,Yes,Yes,7,Yes,Fiber optic,One year,24.32,Yes
CUST00625,Male,0,No,Yes,4,Yes,No,Month-to-month,49.14,No
CUST00626,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,110.86,No
CUST00627,Male,0,Yes,Yes,0,Yes,Fiber optic,One year,21.04,No
CUST00628,Female,0,Yes,Yes,14,Yes,No,One year,96.11,No
CUST00629,Male,1,No,No,37,No,No,One year,110.46,No
CUST00630,Male,0,Yes,No,41,Yes,Fiber optic,Month-to-month,96.59,No
CUST00631,Male,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,93.87,Yes
CUST00632,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,104.02,Yes
CUST00633,Male,1,No,No,25,Yes,Fiber optic,Two year,85.91,No
CUST00634,Male,0,No,No,60,Yes,No,Month-to-month,61.16,Yes
CUST00635,Female,0,Yes,No,66,Yes,DSL,Month-to-month,24.4,Yes
CUST00636,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,98.37,No
CUST00637,Male,0,Yes,Yes,21,Yes,Fiber optic,Two year,110.34,No
CUST00638,Male,0,Yes,Yes,25,Yes,DSL,Month-to-month,70.18,Yes
CUST00639,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,72.32,Yes
CUST00640,Female,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,59.14,Yes
CUST00641,Female,0,No,No,35,Yes,DSL,Two year,105.4,No
CUST00642,Female,1,No,Yes,20,Yes,No,One year,19.51,No
CUST00643,Female,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,81.7,Yes
CUST00644,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,110.56,Yes
CUST00645,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,28.53,Yes
CUST00646,Male,0,Yes,No,62,Yes,No,Month-to-month,115.83,No
CUST00647,Male,1,No,Yes,35,Yes,Fiber optic,Month-to-month,116.7,Yes
CUST00648,Male,0,No,No,23,Yes,Fiber optic,One year,112.84,No
CUST00649,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,65.18,Yes
CUST00650,Male,0,Yes,No,17,Yes,DSL,One year,57.06,No
CUST00651,Male,0,No,Yes,14,Yes,Fiber optic,One year,90.01,Yes
CUST00652,Female,0,No,No,5,Yes,No,One year,50.51,No
CUST00653,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,24.97,Yes
CUST00654,Male,0,Yes,Yes,30,No,DSL,Month-to-month,109.95,Yes
CUST00655,Female,0,Yes,No,27,Yes,DSL,Month-to-month,82.76,Yes
CUST00656,Male,0,No,Yes,7,Yes,No,Month-to-month,39.13,Yes
CUST00657,Male,1,Yes,Yes,28,Yes,Fiber optic,Two year,19.88,No
CUST00658,Male,0,No,No,20,Yes,Fiber optic,Two year,91.8,No
CUST00659,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,104.99,Yes
CUST00660,Female,0,No,No,59,Yes,DSL,Month-to-month,59.38,No
CUST00661,Female,0,No,No,49,No,Fiber optic,Two year,26.25,Yes
CUST00662,Male,0,No,No,30,Yes,Fiber optic,Month-to-month,84.16,Yes
CUST00663,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,48.29,No
CUST00664,Female,0,Yes,Yes,33,Yes,DSL,Month-to-month,32.68,Yes
CUST00665,Male,0,No,No,1,Yes,Fiber optic,One year,70.06,Yes
CUST00666,Male,0,No,No,66,Yes,DSL,Two year,67.15,No
CUST00667,Female,1,No,No,71,Yes,No,Two year,70.71,No
CUST00668,Female,0,Yes,Yes,51,Yes,No,Month-to-month,102.04,Yes
CUST00669,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,67.42,No
CUST00670,Male,0,Yes,No,18,No,No,Month-to-month,109.86,Yes
CUST00671,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,103.86,Yes
CUST00672,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,84.41,No
CUST00673,Female,0,Yes,No,13,Yes,Fiber optic,Two year,23.8,No
CUST00674,Female,0,No,No,2,Yes,DSL,Month-to-month,106.22,No
CUST00675,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,110.37,Yes
CUST00676,Male,0,No,No,53,Yes,DSL,Month-to-month,56.25,Yes
CUST00677,Female,0,Yes,No,5,Yes,Fiber optic,Two year,71.67,No
CUST00678,Female,1,No,Yes,48,Yes,Fiber optic,One year,46.66,Yes
CUST00679,Female,0,No,No,22,No,DSL,One year,19.5,No
CUST00680,Female,0,Yes,No,19,No,DSL,Month-to-month,66.9,No
CUST00681,Female,0,No,No,59,Yes,Fiber optic,One year,31.19,No
CUST00682,Male,0,Yes,No,44,Yes,Fiber optic,One year,36.7,Yes
CUST00683,Male,0,No,No,60,Yes,Fiber optic,Two year,67.03,No
CUST00684,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,106.44,Yes
CUST00685,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,104.15,Yes
CUST00686,Female,0,Yes,Yes,44,Yes,Fiber optic,Two year,116.44,Yes
